scrapedid,webid,companyid,job_title,career_level,year_experience_min,currency,salary_min,salary_max
743926,4,152540.0,Marketing Executive,Staff (non-management & non-supervisor),2.0,IDR,4500000.0,6010000.0
753815,4,113982.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6300000.0
757393,4,10559.0,Marketing Executive,Manager/Assistant Manager,2.0,IDR,4500000.0,6010000.0
757394,4,10085.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
770229,4,149615.0,Marketing Executive,Supervisor/Coordinator,5.0,IDR,7500000.0,15000000.0
777256,4,167743.0,Marketing Executive,Staff (non-management & non-supervisor),2.0,IDR,4500000.0,6010000.0
778359,4,167908.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
780053,4,48452.0,Marketing Executive,Staff (non-management & non-supervisor),3.0,IDR,4000000.0,5500000.0
780324,4,146110.0,Marketing Executive,Staff (non-management & non-supervisor),2.0,IDR,4500000.0,6010000.0
780328,4,168586.0,Marketing Executive,Staff (non-management & non-supervisor),2.0,IDR,4500000.0,6010000.0
780343,4,168591.0,Marketing Executive,Less than 1 year experience,1.0,IDR,4500000.0,6010000.0
780367,4,168602.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
780409,4,168626.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,3000000.0,4000000.0
780453,4,168640.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4200000.0,6000000.0
780580,4,168678.0,Marketing Executive,Staff (non-management & non-supervisor),2.0,IDR,4500000.0,6010000.0
780584,4,168681.0,Marketing Executive,Staff (non-management & non-supervisor),2.0,IDR,4000000.0,4500000.0
780636,4,168714.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
780681,4,168730.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
780860,4,168797.0,Marketing Executive,Staff (non-management & non-supervisor),2.0,IDR,4500000.0,6010000.0
780917,4,168816.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
780946,4,168833.0,Marketing Executive,Less than 1 year experience,2.0,IDR,4500000.0,6010000.0
780983,4,20188.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
781147,4,10127.0,Marketing Executive,Less than 1 year experience,2.0,IDR,2000000.0,4000000.0
781563,4,168999.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,3200000.0,4400000.0
781807,4,169045.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,3200000.0,3500000.0
781923,4,159476.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,2000000.0,2250000.0
782310,4,169159.0,Marketing Executive,Staff (non-management & non-supervisor),2.0,IDR,5800000.0,6800000.0
782317,4,169162.0,Marketing Executive,Staff (non-management & non-supervisor),2.0,IDR,4500000.0,6010000.0
782384,4,169179.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,5500000.0,6500000.0
782835,4,156514.0,Marketing Executive,Supervisor/Coordinator,2.0,IDR,4500000.0,6010000.0
782921,4,116113.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,5500000.0
782926,4,38444.0,Marketing Executive,Supervisor/Coordinator,2.0,IDR,4500000.0,6010000.0
783059,4,58643.0,Marketing Executive,Staff (non-management & non-supervisor),3.0,IDR,4500000.0,6010000.0
783071,4,20016.0,Marketing Executive,Manager/Assistant Manager,1.0,IDR,4500000.0,6000000.0
783153,4,169407.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,3500000.0,5000000.0
783193,4,169423.0,Marketing Executive,Staff (non-management & non-supervisor),3.0,IDR,5000000.0,8000000.0
783298,4,140823.0,Marketing Executive,Staff (non-management & non-supervisor),3.0,IDR,4500000.0,6010000.0
783422,4,169503.0,Marketing Executive,Less than 1 year experience,2.0,IDR,4500000.0,6010000.0
783489,4,169527.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
783562,4,9446.0,Marketing Executive,Supervisor/Coordinator,4.0,IDR,4500000.0,6010000.0
783686,4,64399.0,Marketing Executive,Staff (non-management & non-supervisor),2.0,IDR,4500000.0,6010000.0
783727,4,169590.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
783729,4,169592.0,Marketing Executive,Staff (non-management & non-supervisor),2.0,IDR,4500000.0,6010000.0
783730,4,169593.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
783751,4,169598.0,Marketing Executive,Staff (non-management & non-supervisor),2.0,IDR,4500000.0,6010000.0
783756,4,169600.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,3000000.0,4000000.0
783771,4,169607.0,Marketing Executive,Staff (non-management & non-supervisor),2.0,IDR,4500000.0,6010000.0
783831,4,169625.0,Marketing Executive,Supervisor/Coordinator,1.0,IDR,3000000.0,4200000.0
783836,4,169629.0,Marketing Executive,Staff (non-management & non-supervisor),2.0,IDR,4500000.0,6010000.0
783877,4,169647.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
861199,4,182180.0,Marketing Executive,Staff (non-management & non-supervisor),2.0,IDR,3500000.0,4500000.0
863769,4,182885.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
864477,4,183099.0,Marketing Executive,Staff (non-management & non-supervisor),2.0,IDR,4500000.0,6010000.0
864835,4,56175.0,Marketing Executive,Staff (non-management & non-supervisor),2.0,IDR,4500000.0,6010000.0
865130,4,104230.0,Marketing Executive,Staff (non-management & non-supervisor),3.0,IDR,4000000.0,6000000.0
865294,4,171192.0,Marketing Executive,Staff (non-management & non-supervisor),3.0,IDR,4500000.0,6010000.0
865371,4,64304.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
867907,4,184197.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
868067,4,39307.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
868855,4,184520.0,Marketing Executive,Staff (non-management & non-supervisor),5.0,IDR,4500000.0,6010000.0
884441,4,192041.0,Marketing Executive,Staff (non-management & non-supervisor),2.0,IDR,4500000.0,6010000.0
884445,4,48882.0,Marketing Executive,Supervisor/Coordinator,1.0,IDR,4500000.0,6010000.0
902628,4,56091.0,Marketing Executive,Staff (non-management & non-supervisor),2.0,IDR,4900000.0,7500000.0
912322,4,37340.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
912448,4,196640.0,Marketing Executive,Staff (non-management & non-supervisor),2.0,IDR,4500000.0,6010000.0
914031,4,9919.0,Marketing Executive,Staff (non-management & non-supervisor),2.0,IDR,4500000.0,6010000.0
915051,4,146190.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
926262,4,38266.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
929056,4,195583.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
929387,4,199293.0,Marketing Executive,Staff (non-management & non-supervisor),2.0,IDR,4500000.0,6010000.0
929402,4,199295.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
929404,4,199296.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
929575,4,10776.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,5000000.0,7000000.0
929776,4,17178.0,Marketing Executive,Supervisor/Coordinator,3.0,IDR,4500000.0,6010000.0
929821,4,199353.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
929835,4,94566.0,Marketing Executive,Supervisor/Coordinator,3.0,IDR,5000000.0,8000000.0
929848,4,199360.0,Marketing Executive,Staff (non-management & non-supervisor),2.0,IDR,2138000.0,3600000.0
929939,4,199372.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,5000000.0,8000000.0
929944,4,169503.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
929951,4,9409.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,5000000.0
929962,4,188367.0,Marketing Executive,Supervisor/Coordinator,3.0,IDR,4000000.0,8000000.0
929996,4,115432.0,Marketing Executive,Staff (non-management & non-supervisor),5.0,IDR,4500000.0,6010000.0
930070,4,199390.0,Marketing Executive,Staff (non-management & non-supervisor),2.0,IDR,4500000.0,6010000.0
930095,4,149061.0,Marketing Executive,Supervisor/Coordinator,1.0,IDR,5000000.0,6000000.0
1212757,4,199628.0,Marketing Executive,Supervisor/Coordinator,5.0,IDR,4500000.0,6010000.0
1212908,4,194803.0,Marketing Executive,Staff (non-management & non-supervisor),3.0,IDR,4500000.0,6010000.0
1220267,4,215729.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
1220282,4,215742.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
1220310,4,215764.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
1220337,4,215771.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
1220631,4,215865.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
1223313,4,9979.0,Marketing Executive,Supervisor/Coordinator,2.0,IDR,4500000.0,6010000.0
1223470,4,24382.0,Marketing Executive,Supervisor/Coordinator,3.0,IDR,4500000.0,6010000.0
1224019,4,196640.0,Marketing Executive,Staff (non-management & non-supervisor),2.0,IDR,4500000.0,6010000.0
1224215,4,48835.0,Marketing Executive,Supervisor/Coordinator,2.0,IDR,4500000.0,6010000.0
1224745,4,183432.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4000000.0,6000000.0
1225853,4,9446.0,Marketing Executive,Supervisor/Coordinator,4.0,IDR,4500000.0,6010000.0
1226331,4,171971.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4750000.0,8750000.0
1226434,4,70541.0,Marketing Executive,Staff (non-management & non-supervisor),2.0,IDR,4500000.0,6010000.0
1226476,4,150731.0,Marketing Executive,Staff (non-management & non-supervisor),2.0,IDR,4500000.0,6010000.0
1226482,4,216843.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,2000000.0,3900000.0
1226562,4,57463.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
1226831,4,216889.0,Marketing Executive,Staff (non-management & non-supervisor),2.0,IDR,4000000.0,4500000.0
1227127,4,10085.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
1227130,4,216932.0,Marketing Executive,Staff (non-management & non-supervisor),2.0,IDR,4500000.0,6010000.0
1227272,4,160716.0,Marketing Executive,Manager/Assistant Manager,2.0,IDR,4500000.0,6010000.0
1266352,4,172159.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
1267659,4,69858.0,Marketing Executive,Staff (non-management & non-supervisor),2.0,IDR,4500000.0,6010000.0
1275005,4,160141.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
1284404,4,222544.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
1284586,4,222619.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
1285464,4,223039.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,3000000.0,5000000.0
1285541,4,223068.0,Marketing Executive,Staff (non-management & non-supervisor),2.0,IDR,4500000.0,6010000.0
1285816,4,223172.0,Marketing Executive,Less than 1 year experience,2.0,IDR,4500000.0,6010000.0
1286337,4,223335.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
1287124,4,223542.0,Marketing Executive,Staff (non-management & non-supervisor),4.0,IDR,7500000.0,8000000.0
1288468,4,37340.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
1300919,4,224871.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
1301040,4,224924.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
1301071,4,224935.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
1301379,4,225066.0,Marketing Executive,Staff (non-management & non-supervisor),2.0,IDR,4500000.0,6010000.0
1302502,4,9287.0,Marketing Executive,Staff (non-management & non-supervisor),3.0,IDR,4500000.0,6010000.0
1302612,4,49490.0,Marketing Executive,Staff (non-management & non-supervisor),2.0,IDR,4500000.0,6010000.0
1302766,4,9902.0,Marketing Executive,Staff (non-management & non-supervisor),2.0,IDR,4500000.0,6010000.0
1313077,4,226462.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
1313125,4,226490.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,2300000.0,2450000.0
1313150,4,226502.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
1313242,4,226545.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
1314644,4,11337.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,7000000.0,10000000.0
1315641,4,227251.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
1317096,4,169756.0,Marketing Executive,Staff (non-management & non-supervisor),2.0,IDR,4500000.0,6010000.0
1317360,4,227463.0,Marketing Executive,Supervisor/Coordinator,2.0,IDR,4500000.0,6010000.0
1317401,4,9743.0,Marketing Executive,Staff (non-management & non-supervisor),3.0,IDR,4500000.0,6010000.0
1317573,4,227483.0,Marketing Executive,Staff (non-management & non-supervisor),2.0,IDR,2800000.0,5000000.0
1317914,4,171192.0,Marketing Executive,Staff (non-management & non-supervisor),3.0,IDR,4500000.0,6010000.0
1354843,4,230774.0,Marketing Executive,Less than 1 year experience,2.0,IDR,4000000.0,8000000.0
1354989,4,230836.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,3000000.0,5000000.0
1356542,4,66742.0,Marketing Executive,Staff (non-management & non-supervisor),2.0,IDR,5500000.0,7700000.0
1356825,4,221463.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
1356851,4,37305.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
1358246,4,231663.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,30000000.0,50000000.0
1374466,4,169179.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,5500000.0,6500000.0
1375339,4,11257.0,Marketing Executive,Supervisor/Coordinator,3.0,IDR,4500000.0,6010000.0
1377188,4,233482.0,Marketing Executive,Staff (non-management & non-supervisor),2.0,IDR,4500000.0,6010000.0
1377248,4,233513.0,Marketing Executive,Staff (non-management & non-supervisor),2.0,IDR,4500000.0,6010000.0
1377510,4,233660.0,Marketing Executive,Staff (non-management & non-supervisor),2.0,IDR,4500000.0,6010000.0
1377595,4,233704.0,Marketing Executive,Staff (non-management & non-supervisor),2.0,IDR,4500000.0,6010000.0
1377709,4,233765.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
1377776,4,233792.0,Marketing Executive,Staff (non-management & non-supervisor),2.0,IDR,4500000.0,6010000.0
1378164,4,233984.0,Marketing Executive,Staff (non-management & non-supervisor),2.0,IDR,4500000.0,6010000.0
1383986,4,235009.0,Marketing Executive,Less than 1 year experience,2.0,IDR,5000000.0,6500000.0
1385665,4,168678.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,3200000.0,5000000.0
1385795,4,168797.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
1386923,4,235833.0,Marketing Executive,Less than 1 year experience,1.0,IDR,4500000.0,6010000.0
1387351,4,122659.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
1387627,4,235986.0,Marketing Executive,Less than 1 year experience,2.0,IDR,4500000.0,6010000.0
1390288,4,170185.0,Marketing Executive,Staff (non-management & non-supervisor),2.0,IDR,3500000.0,4900000.0
1391962,4,236791.0,Marketing Executive,Staff (non-management & non-supervisor),2.0,IDR,4500000.0,6010000.0
1392006,4,20482.0,Marketing Executive,Staff (non-management & non-supervisor),2.0,IDR,6500000.0,9100000.0
1393173,4,237035.0,Marketing Executive,Staff (non-management & non-supervisor),2.0,IDR,4500000.0,6010000.0
1393975,4,170044.0,Marketing Executive,Staff (non-management & non-supervisor),2.0,IDR,3000000.0,5500000.0
1394759,4,237365.0,Marketing Executive,Staff (non-management & non-supervisor),2.0,IDR,2000000.0,4000000.0
1395398,4,237509.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
1396408,4,237724.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
1398355,4,238118.0,Marketing Executive,Supervisor/Coordinator,1.0,IDR,4500000.0,6010000.0
1399273,4,141645.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
1400909,4,238587.0,Marketing Executive,Less than 1 year experience,2.0,IDR,4500000.0,6010000.0
1401115,4,238617.0,Marketing Executive,Staff (non-management & non-supervisor),3.0,IDR,4500000.0,6010000.0
1403142,4,238998.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
1403730,4,239119.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
1404158,4,10469.0,Marketing Executive,Supervisor/Coordinator,3.0,IDR,14000000.0,19600000.0
1404810,4,239315.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
1405037,4,9409.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,5000000.0
1405778,4,38814.0,Marketing Executive,Less than 1 year experience,1.0,IDR,4500000.0,6010000.0
1408241,4,239892.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
1408700,4,226452.0,Marketing Executive,Supervisor/Coordinator,3.0,IDR,4500000.0,6010000.0
1409877,4,48452.0,Marketing Executive,Staff (non-management & non-supervisor),3.0,IDR,4500000.0,6000000.0
1410433,4,10085.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
1411497,4,108790.0,Marketing Executive,Staff (non-management & non-supervisor),2.0,IDR,3200000.0,4480000.0
1411966,4,240483.0,Marketing Executive,Less than 1 year experience,2.0,IDR,4500000.0,6300000.0
1412661,4,38444.0,Marketing Executive,Supervisor/Coordinator,2.0,IDR,4500000.0,6010000.0
1414800,4,38266.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
1415594,4,241028.0,Marketing Executive,Staff (non-management & non-supervisor),2.0,IDR,4500000.0,6010000.0
1415732,4,149615.0,Marketing Executive,Supervisor/Coordinator,5.0,IDR,7500000.0,15000000.0
1418761,4,241534.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
1419642,4,241627.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
1502612,4,74636.0,Marketing Executive,Staff (non-management & non-supervisor),2.0,IDR,4000000.0,5000000.0
1503092,4,248999.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
1504540,4,249305.0,Marketing Executive,Staff (non-management & non-supervisor),2.0,IDR,4500000.0,6010000.0
1505076,4,199628.0,Marketing Executive,Supervisor/Coordinator,5.0,IDR,4500000.0,6010000.0
1505799,4,249702.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
1506364,4,249944.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
1507029,4,250231.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
1507859,4,250617.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
1507860,4,250618.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
1513523,4,199293.0,Marketing Executive,Staff (non-management & non-supervisor),2.0,IDR,4500000.0,6010000.0
1515067,4,148894.0,Marketing Executive,Staff (non-management & non-supervisor),2.0,IDR,4500000.0,6010000.0
1516121,4,252107.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
1516340,4,252148.0,Marketing Executive,Staff (non-management & non-supervisor),2.0,IDR,4500000.0,6010000.0
1516762,4,252206.0,Marketing Executive,Staff (non-management & non-supervisor),5.0,IDR,4500000.0,6010000.0
1518459,4,252431.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
1520549,4,252740.0,Marketing Executive,Staff (non-management & non-supervisor),2.0,IDR,4500000.0,6010000.0
1521525,4,252884.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
1522341,4,150101.0,Marketing Executive,Staff (non-management & non-supervisor),2.0,IDR,5000000.0,6000000.0
1522788,4,253104.0,Marketing Executive,Staff (non-management & non-supervisor),5.0,IDR,3000000.0,4200000.0
1525616,4,145117.0,Marketing Executive,Staff (non-management & non-supervisor),3.0,IDR,4500000.0,6010000.0
1529440,4,37340.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
1639200,4,48835.0,Marketing Executive,Supervisor/Coordinator,2.0,IDR,4500000.0,6010000.0
1639617,4,261304.0,Marketing Executive,Staff (non-management & non-supervisor),2.0,IDR,8000000.0,10000000.0
1641501,4,261778.0,Marketing Executive,Staff (non-management & non-supervisor),2.0,IDR,4500000.0,6010000.0
1641925,4,261913.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
1642183,4,9791.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
1643102,4,262262.0,Marketing Executive,Staff (non-management & non-supervisor),3.0,IDR,4500000.0,6010000.0
1643802,4,57295.0,Marketing Executive,Supervisor/Coordinator,3.0,IDR,6000000.0,8500000.0
1643825,4,262534.0,Marketing Executive,Staff (non-management & non-supervisor),2.0,IDR,5500000.0,6000000.0
1666947,4,150655.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
1667654,4,263907.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
1674528,4,69858.0,Marketing Executive,Staff (non-management & non-supervisor),2.0,IDR,4500000.0,6010000.0
1674863,4,196640.0,Marketing Executive,Staff (non-management & non-supervisor),2.0,IDR,4500000.0,6010000.0
1677348,4,264865.0,Marketing Executive,Less than 1 year experience,1.0,IDR,4000000.0,5600000.0
1695034,4,183416.0,Marketing Executive,Staff (non-management & non-supervisor),3.0,IDR,5000000.0,10000000.0
1696099,4,140046.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
1696260,4,10447.0,Marketing Executive,Less than 1 year experience,1.0,IDR,3000000.0,5000000.0
1696569,4,151104.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
1714008,4,63806.0,Marketing Executive,Staff (non-management & non-supervisor),3.0,IDR,4500000.0,6010000.0
1716330,4,267522.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
1716977,4,191040.0,Marketing Executive,Staff (non-management & non-supervisor),3.0,IDR,4400000.0,5000000.0
1717261,4,267903.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
1718234,4,268261.0,Marketing Executive,Less than 1 year experience,1.0,IDR,3500000.0,4900000.0
1718797,4,70541.0,Marketing Executive,Staff (non-management & non-supervisor),2.0,IDR,4500000.0,6010000.0
1719787,4,122659.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
1739815,4,113115.0,Marketing Executive,Staff (non-management & non-supervisor),3.0,IDR,4500000.0,6010000.0
1740762,4,47199.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
1742960,4,272115.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
1746597,4,140823.0,Marketing Executive,Less than 1 year experience,1.0,IDR,4500000.0,6010000.0
1746952,4,11337.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,7000000.0,10000000.0
1748759,4,115432.0,Marketing Executive,Staff (non-management & non-supervisor),5.0,IDR,4500000.0,6010000.0
1753709,4,9409.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,5000000.0
1755521,4,10085.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
1808247,4,24382.0,Marketing Executive,Supervisor/Coordinator,3.0,IDR,4500000.0,6010000.0
1809126,4,108968.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
1810371,4,278098.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
1810629,4,155809.0,Marketing Executive,Staff (non-management & non-supervisor),2.0,IDR,4500000.0,6010000.0
1829784,4,279629.0,Marketing Executive,Staff (non-management & non-supervisor),2.0,IDR,4500000.0,6010000.0
1831371,4,240483.0,Marketing Executive,Less than 1 year experience,2.0,IDR,4500000.0,6300000.0
1831613,4,169413.0,Marketing Executive,Staff (non-management & non-supervisor),2.0,IDR,4500000.0,7000000.0
1843720,4,171971.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4750000.0,8750000.0
1844875,4,195061.0,Marketing Executive,Less than 1 year experience,1.0,IDR,7000000.0,10000000.0
1845725,4,281101.0,Marketing Executive,Staff (non-management & non-supervisor),2.0,IDR,4500000.0,6010000.0
1845886,4,281140.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
1846350,4,281298.0,Marketing Executive,Staff (non-management & non-supervisor),2.0,IDR,4500000.0,6010000.0
1846726,4,281433.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
1846958,4,118394.0,Marketing Executive,Supervisor/Coordinator,3.0,IDR,6000000.0,12000000.0
1847024,4,188367.0,Marketing Executive,Supervisor/Coordinator,3.0,IDR,4000000.0,8000000.0
1893159,4,9191.0,Marketing Executive,Staff (non-management & non-supervisor),2.0,IDR,4500000.0,6010000.0
1893687,4,141645.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
1894059,4,226638.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
1894900,4,292040.0,Marketing Executive,Less than 1 year experience,1.0,IDR,1800000.0,2000000.0
1894979,4,38266.0,Marketing Executive,Staff (non-management & non-supervisor),1.0,IDR,4500000.0,6010000.0
1896778,4,292989.0,Marketing Executive,Staff (non-management & non-supervisor),2.0,IDR,4500000.0,6010000.0
1897269,4,293146.0,Marketing Executive,Staff (non-management & non-supervisor),2.0,IDR,4500000.0,6010000.0
1898196,4,292335.0,Marketing Executive,Staff (non-management & non-supervisor),2.0,IDR,4500000.0,6010000.0
1931252,4,57295.0,Marketing Executive,Supervisor/Coordinator,2.0,IDR,7000000.0,9000000.0
